[('city', '=', 'Amsterdam')]
[('rain', '<', 3.860295150280381), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 1.2552249106626123), ('city', '!=', 'Madrid')]
[('rain', '=', 3.145861036712726), ('city', '!=', 'Madrid')]
[('rain', '>=', 1.4363989271087667), ('city', '!=', 'Budapest')]
[('rain', '=', 2.476247592020086), ('city', '!=', 'Madrid')]
[('rain', '=', 4.490476800061053), ('city', '!=', 'Bucharest')]
[('rain', '>', 1.3832933094810946), ('city', '=', 'London')]
[('rain', '=', 2.7516127406049833), ('city', '=', 'Madrid')]
[('rain', '<=', 1.9714457682136595), ('city', '=', 'Madrid')]
[('rain', '=', 3.316697295630652), ('city', '!=', 'Berlin')]
[('rain', '>=', 2.4869174988848086), ('city', '!=', 'Rome')]
[('rain', '>', 2.714382738648621), ('city', '=', 'Madrid')]
[('rain', '<', 1.402348898057253), ('city', '!=', 'Rome')]
[('rain', '>=', 1.45918536191601), ('city', '!=', 'Budapest')]
[('rain', '<', 4.7752961609119575), ('city', '!=', 'Bucharest')]
[('rain', '>=', 1.301412558607438), ('city', '!=', 'London')]
[('rain', '<=', 0.30122871789504346), ('city', '=', 'Rome')]
[('rain', '>=', 3.2446704614258137), ('city', '!=', 'Budapest')]
[('rain', '>', 3.4176840858297384), ('city', '=', 'Bucharest')]
[('rain', '<=', 3.2455234378142483), ('city', '=', 'Rome')]
[('rain', '<', 2.5607805299527326), ('city', '=', 'Bucharest')]
[('rain', '>', 0.2717524007231792), ('city', '=', 'Berlin')]
[('rain', '=', 0.1760291802608882), ('city', '!=', 'London')]
[('rain', '=', 4.6901181177407425), ('city', '=', 'Bucharest')]
[('rain', '>=', 3.0509032063371286), ('city', '=', 'Budapest')]
[('rain', '=', 2.3882726027309182), ('city', '!=', 'Berlin')]
[('rain', '=', 2.0116890941333745), ('city', '=', 'Bucharest')]
[('rain', '<=', 2.9397924867844214), ('city', '=', 'London')]
[('rain', '=', 4.998374271423011), ('city', '=', 'Berlin')]
[('rain', '>', 3.764780384420014), ('city', '!=', 'Bucharest')]
[('rain', '>', 1.643426772837927), ('city', '=', 'Berlin')]
[('rain', '>', 1.481027513510662), ('city', '=', 'Rome')]
[('rain', '<=', 2.2314596805896665), ('city', '=', 'Amsterdam')]
[('rain', '>=', 4.526096243118022), ('city', '!=', 'Budapest')]
[('rain', '<', 2.9079040119595883), ('city', '=', 'Rome')]
[('rain', '>=', 2.2783908391373027), ('city', '=', 'Amsterdam')]
[('rain', '>=', 1.8822430474629714), ('city', '!=', 'Rome')]
[('rain', '<=', 3.71164123518816), ('city', '!=', 'London')]
[('rain', '>=', 1.569756338196298), ('city', '=', 'Madrid')]
[('rain', '>=', 4.274996373505207), ('city', '=', 'Rome')]
[('rain', '<', 4.453728863857352), ('city', '!=', 'Amsterdam')]
[('rain', '>', 4.407424119569538), ('city', '=', 'Budapest')]
[('rain', '=', 1.9940030567125477), ('city', '!=', 'Amsterdam')]
[('rain', '=', 1.3396585025272933), ('city', '!=', 'Madrid')]
[('rain', '=', 2.8281454668950277), ('city', '!=', 'London')]
[('rain', '>=', 3.0852603536979077), ('city', '!=', 'Bucharest')]
[('rain', '=', 2.0139237458110353), ('city', '!=', 'Madrid')]
[('rain', '<', 3.969736966007079), ('city', '!=', 'Rome')]
[('rain', '<=', 2.915223486535225), ('city', '=', 'Amsterdam')]
[('rain', '=', 1.8011057663322676), ('city', '!=', 'Berlin')]
[('rain', '<', 2.2416121277439367), ('city', '!=', 'Berlin')]
[('rain', '<=', 3.1659932175695813), ('city', '!=', 'Madrid')]
[('rain', '=', 1.591423075620766), ('city', '=', 'Bucharest')]
[('rain', '>', 1.2660186694461584), ('city', '!=', 'Amsterdam')]
[('rain', '=', 2.7950507868438375), ('city', '!=', 'Madrid')]
[('rain', '=', 3.3326082366984155), ('city', '=', 'Rome')]
[('rain', '<', 2.602210148387596), ('city', '=', 'Rome')]
[('rain', '<', 1.6042009620736715), ('city', '=', 'London')]
[('rain', '>=', 0.263619403654784), ('city', '=', 'Amsterdam')]
[('rain', '>=', 3.785652108003918), ('city', '!=', 'Berlin')]
[('rain', '>', 2.065739777957203), ('city', '=', 'Berlin')]
[('rain', '=', 3.537243514342548), ('city', '=', 'Budapest')]
[('rain', '<=', 4.699444675305557), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 0.39236157457926246), ('city', '=', 'Madrid')]
[('rain', '<=', 3.9268221110346695), ('city', '=', 'Berlin')]
[('rain', '=', 0.313651601312967), ('city', '=', 'Budapest')]
[('rain', '<=', 3.901984213785159), ('city', '=', 'London')]
[('rain', '=', 4.928667237419761), ('city', '=', 'London')]
[('rain', '>', 3.152797058882131), ('city', '!=', 'Madrid')]
[('rain', '<', 3.228001848414763), ('city', '!=', 'London')]
[('rain', '>=', 3.0454245545840997), ('city', '=', 'Bucharest')]
[('rain', '<=', 1.1508264838024573), ('city', '=', 'Rome')]
[('rain', '<=', 4.858120515372486), ('city', '!=', 'Budapest')]
[('rain', '=', 4.992507918201573), ('city', '!=', 'Madrid')]
[('rain', '<', 3.0793491134398545), ('city', '!=', 'Bucharest')]
[('rain', '=', 0.8264199854491316), ('city', '!=', 'Berlin')]
[('rain', '>=', 4.938579819238469), ('city', '!=', 'Budapest')]
[('rain', '>', 4.143981052787377), ('city', '=', 'Rome')]
[('rain', '=', 1.638556827636151), ('city', '!=', 'Amsterdam')]
[('rain', '<', 3.6205126535912546), ('city', '=', 'Rome')]
[('rain', '<', 0.6766334591570999), ('city', '=', 'London')]
[('rain', '<=', 3.0480681487124164), ('city', '!=', 'Madrid')]
[('rain', '>', 2.712418552881222), ('city', '!=', 'London')]
[('rain', '<=', 0.5250303057190087), ('city', '=', 'Rome')]
[('rain', '>=', 0.8698795335276999), ('city', '=', 'Amsterdam')]
[('rain', '>', 1.0733576556887614), ('city', '!=', 'Madrid')]
[('rain', '>=', 3.555322220390677), ('city', '=', 'London')]
[('rain', '>', 1.3627714926939394), ('city', '!=', 'Berlin')]
[('rain', '>=', 3.142747829594223), ('city', '=', 'Rome')]
[('rain', '=', 3.079341774840522), ('city', '!=', 'Madrid')]
[('rain', '>=', 3.8086894902359414), ('city', '!=', 'Madrid')]
[('rain', '=', 1.7010604065181938), ('city', '=', 'Madrid')]
[('rain', '<', 2.7130585499045043), ('city', '=', 'Amsterdam')]
[('rain', '<=', 2.4341595459298), ('city', '!=', 'Budapest')]
[('rain', '>=', 0.9739000299350042), ('city', '!=', 'Bucharest')]
[('rain', '<', 1.6021688024437108), ('city', '=', 'London')]
[('rain', '<', 1.9164943259126503), ('city', '=', 'Madrid')]
[('rain', '<', 0.5978090192234109), ('city', '=', 'Madrid')]
[('rain', '<=', 2.0051278670948762), ('city', '!=', 'Budapest')]
[('rain', '=', 0.029014006158085692), ('city', '!=', 'Amsterdam')]
[('rain', '<=', 4.162828143937921), ('city', '=', 'Budapest')]
[('rain', '<=', 4.528060147768774), ('city', '!=', 'London')]
[('rain', '<=', 0.4393371769605492), ('city', '!=', 'Madrid')]
[('rain', '<=', 4.657036992220604), ('city', '!=', 'Berlin')]
[('rain', '>=', 2.679143043113128), ('city', '!=', 'Berlin')]
[('rain', '=', 4.420042434546478), ('city', '!=', 'Madrid')]
[('rain', '<=', 1.086804535856452), ('city', '!=', 'Budapest')]
[('rain', '>', 4.861703183823819), ('city', '=', 'London')]
[('rain', '>', 4.3176142537572), ('city', '=', 'Budapest')]
[('rain', '>=', 0.3127840600146631), ('city', '=', 'Rome')]
[('rain', '>=', 3.3061519004239015), ('city', '=', 'Budapest')]
[('rain', '<', 4.852543463100751), ('city', '!=', 'Madrid')]
[('rain', '>=', 2.3681334162078405), ('city', '!=', 'Budapest')]
[('rain', '=', 2.292254945404948), ('city', '=', 'Madrid')]
[('rain', '=', 3.1109275085590244), ('city', '=', 'Amsterdam')]
[('rain', '<', 2.7750288863009436), ('city', '=', 'Rome')]
[('rain', '<', 4.548700457410583), ('city', '=', 'Bucharest')]
[('rain', '>', 1.1841562297021047), ('city', '!=', 'Budapest')]
[('rain', '<', 0.11383349588013347), ('city', '=', 'London')]
[('rain', '>=', 3.4783188461180483), ('city', '!=', 'Budapest')]
[('rain', '=', 2.8470510686764987), ('city', '=', 'Amsterdam')]
[('rain', '<=', 0.986862390453816), ('city', '!=', 'Budapest')]
[('rain', '>=', 2.3071162427561624), ('city', '=', 'Amsterdam')]
[('rain', '>', 1.7672671854497528), ('city', '=', 'Berlin')]
[('rain', '<', 4.296694215936914), ('city', '=', 'Rome')]
[('rain', '<', 1.8563835119910927), ('city', '=', 'Bucharest')]
[('rain', '<', 0.6177493308064197), ('city', '=', 'Madrid')]
[('rain', '=', 2.1315246576436624), ('city', '=', 'Bucharest')]
[('rain', '<', 1.6376622679030288), ('city', '=', 'Bucharest')]
[('rain', '=', 4.066538994043849), ('city', '=', 'Rome')]
[('rain', '>=', 0.4587677535209894), ('city', '!=', 'London')]
[('rain', '>', 2.6255700202392376), ('city', '!=', 'Bucharest')]
[('rain', '>', 4.514264775760351), ('city', '=', 'Madrid')]
[('rain', '=', 3.3997819034322867), ('city', '!=', 'Amsterdam')]
[('rain', '>=', 3.016694942662249), ('city', '=', 'London')]
[('rain', '=', 1.4107461089092737), ('city', '=', 'Bucharest')]
[('rain', '<', 1.444018926542165), ('city', '=', 'Madrid')]
[('rain', '>', 3.695232830546811), ('city', '=', 'Bucharest')]
[('rain', '<=', 2.9836387722610365), ('city', '!=', 'Berlin')]
[('rain', '>=', 3.761492750895435), ('city', '!=', 'Madrid')]
[('rain', '>', 3.0557116043897787), ('city', '=', 'Amsterdam')]
[('rain', '<=', 1.2072488562116368), ('city', '=', 'Rome')]
[('rain', '>=', 0.8869906076239209), ('city', '=', 'Bucharest')]
[('rain', '<=', 0.295504060397232), ('city', '!=', 'London')]
[('rain', '<', 0.6392010215691774), ('city', '!=', 'Amsterdam')]
[('rain', '>=', 0.8578581250583395), ('city', '=', 'Amsterdam')]
[('rain', '<=', 2.2916793952555765), ('city', '!=', 'Berlin')]
[('rain', '<=', 0.03417282410618949), ('city', '=', 'Budapest')]
[('rain', '<', 3.271487913188869), ('city', '=', 'Madrid')]
[('rain', '<=', 1.9132564553352915), ('city', '!=', 'Berlin')]
[('rain', '>', 3.1045672048568047), ('city', '!=', 'London')]
[('rain', '=', 0.8001776839957953), ('city', '=', 'Berlin')]
[('rain', '<=', 0.25806573483540096), ('city', '=', 'Amsterdam')]
[('rain', '<', 0.31096721823742957), ('city', '!=', 'Budapest')]
[('rain', '<', 2.784846942960935), ('city', '!=', 'Rome')]
[('rain', '<=', 2.6080543154817466), ('city', '=', 'Bucharest')]
[('rain', '<=', 3.658729401865029), ('city', '!=', 'Rome')]
[('rain', '<=', 2.518230901197474), ('city', '!=', 'Budapest')]
[('rain', '<', 1.4225453538105954), ('city', '=', 'Budapest')]
[('rain', '>=', 2.3022523380499744), ('city', '!=', 'London')]
[('rain', '<', 1.291597842347022), ('city', '=', 'Madrid')]
[('rain', '=', 1.1336300042588388), ('city', '!=', 'Amsterdam')]
[('rain', '>', 4.08118808136296), ('city', '=', 'Madrid')]
[('rain', '>', 0.74037413791053), ('city', '=', 'London')]
[('rain', '=', 0.24854729381786733), ('city', '=', 'Madrid')]
[('rain', '>', 1.381118627277197), ('city', '=', 'London')]
[('rain', '<', 0.23754521559322117), ('city', '!=', 'Berlin')]
[('rain', '=', 0.6060211387409725), ('city', '!=', 'Budapest')]
[('rain', '>', 1.058513813094148), ('city', '!=', 'Budapest')]
[('rain', '<=', 2.741139032095087), ('city', '=', 'Rome')]
[('rain', '<', 4.3545655023871515), ('city', '=', 'Budapest')]
[('rain', '=', 4.116684870924234), ('city', '!=', 'Berlin')]
[('rain', '=', 1.427035362614601), ('city', '=', 'London')]
[('rain', '>=', 2.090097783673756), ('city', '!=', 'Berlin')]
[('rain', '=', 1.4516763231256764), ('city', '!=', 'Berlin')]
[('rain', '=', 4.077522862268147), ('city', '=', 'Bucharest')]
[('rain', '<', 3.15981594174575), ('city', '!=', 'Budapest')]
[('rain', '=', 2.2773090830203353), ('city', '!=', 'Berlin')]
[('rain', '>=', 3.0146604325064077), ('city', '!=', 'Budapest')]
[('rain', '<=', 4.05303052422017), ('city', '!=', 'Rome')]
[('rain', '>', 3.39499785143033), ('city', '=', 'London')]
[('rain', '<', 4.191687785437263), ('city', '!=', 'Rome')]
[('rain', '=', 2.593522227875865), ('city', '=', 'Rome')]
[('rain', '<', 0.028841012672139454), ('city', '=', 'Amsterdam')]
[('rain', '>=', 0.49571427995119044), ('city', '=', 'Amsterdam')]
[('rain', '=', 2.5538784334226556), ('city', '!=', 'London')]
[('rain', '<=', 1.0826772829655706), ('city', '=', 'Rome')]
[('rain', '>', 1.8095558205565316), ('city', '!=', 'London')]
[('rain', '<=', 3.4274499485656444), ('city', '!=', 'Madrid')]
[('rain', '<=', 2.3280084201838935), ('city', '=', 'Berlin')]
[('rain', '<', 1.6873899155499883), ('city', '=', 'Madrid')]
[('rain', '<', 0.4190641518474181), ('city', '!=', 'Amsterdam')]
[('rain', '<', 0.40347466176980873), ('city', '=', 'Rome')]
[('rain', '>=', 4.330737549750378), ('city', '!=', 'London')]
[('rain', '=', 0.11182293990760817), ('city', '!=', 'Budapest')]
[('rain', '>', 1.6831886319465383), ('city', '=', 'Budapest')]
[('rain', '>', 1.1465780472572402), ('city', '=', 'Budapest')]
[('rain', '>=', 3.79368413822439), ('city', '!=', 'Rome')]
[('rain', '<=', 0.3546705712415643), ('city', '=', 'Budapest')]
[('rain', '=', 3.594558583228233), ('city', '=', 'Madrid')]
[('rain', '<=', 2.6912206321858108), ('city', '=', 'Budapest')]
[('rain', '>', 2.6456755545399675), ('city', '!=', 'Rome')]
[('rain', '>=', 0.06100544951717746), ('city', '!=', 'Bucharest')]
[('rain', '=', 4.365356137203352), ('city', '=', 'Amsterdam')]
[('rain', '<=', 3.178753885146315), ('city', '!=', 'Berlin')]
[('rain', '>=', 4.728698753064443), ('city', '=', 'Amsterdam')]
[('rain', '<', 4.044150677516129), ('city', '=', 'Berlin')]
[('rain', '=', 4.291880113608636), ('city', '!=', 'Rome')]
[('rain', '<', 4.012003470274747), ('city', '=', 'Bucharest')]
[('rain', '<=', 0.19360860176562023), ('city', '!=', 'Rome')]
[('rain', '<', 2.0024565677080686), ('city', '=', 'Budapest')]
[('rain', '>=', 1.975212061082846), ('city', '=', 'Berlin')]
[('rain', '=', 4.128714705649245), ('city', '!=', 'Budapest')]
[('rain', '>=', 2.3321934950560936), ('city', '=', 'London')]
[('rain', '<', 1.1498880866649985), ('city', '!=', 'Madrid')]
[('rain', '=', 4.672428146926828), ('city', '!=', 'Rome')]
[('rain', '<=', 3.1136791099503363), ('city', '!=', 'Rome')]
[('rain', '<=', 1.518325024687857), ('city', '=', 'Budapest')]
[('rain', '<=', 3.0978119682419516), ('city', '!=', 'Bucharest')]
[('rain', '=', 2.273015527896195), ('city', '=', 'Rome')]
[('rain', '=', 4.076267669420311), ('city', '!=', 'London')]
[('rain', '=', 3.906529314416006), ('city', '=', 'Budapest')]
[('rain', '=', 4.627177436278481), ('city', '=', 'Bucharest')]
[('rain', '<', 0.5696564918255687), ('city', '=', 'Rome')]
[('rain', '>', 1.9712290149486762), ('city', '!=', 'London')]
[('rain', '<=', 4.803453684756779), ('city', '!=', 'Rome')]
[('rain', '>', 3.7566874874699776), ('city', '!=', 'Amsterdam')]
[('rain', '>', 2.006439109036821), ('city', '!=', 'Bucharest')]
[('rain', '>=', 0.7941822372706037), ('city', '!=', 'Rome')]
[('rain', '=', 2.600803594654755), ('city', '=', 'Madrid')]
[('rain', '=', 0.79028858086306), ('city', '=', 'Rome')]
[('rain', '=', 0.6871836080259414), ('city', '!=', 'Bucharest')]
[('rain', '>=', 4.306770035847881), ('city', '=', 'Budapest')]
[('rain', '>', 0.8458769032279945), ('city', '!=', 'Berlin')]
[('rain', '>', 1.1474971492853803), ('city', '!=', 'London')]
[('rain', '<', 4.307886958230823), ('city', '!=', 'Budapest')]
[('rain', '=', 3.3619870915022636), ('city', '!=', 'Berlin')]
[('rain', '<', 4.75066069335056), ('city', '!=', 'London')]
[('rain', '>', 3.5905114541327037), ('city', '=', 'Madrid')]
[('rain', '<', 3.8674194617073865), ('city', '=', 'Amsterdam')]
[('rain', '<', 3.0894277523007707), ('city', '!=', 'Amsterdam')]
[('rain', '=', 4.414303535396077), ('city', '!=', 'Berlin')]
[('rain', '<=', 2.2962603782552558), ('city', '=', 'Amsterdam')]
[('rain', '<=', 3.991280381595298), ('city', '=', 'Bucharest')]
[('rain', '>=', 3.5429440126140426), ('city', '=', 'Budapest')]
[('rain', '<=', 4.2166184387607055), ('city', '!=', 'Madrid')]
[('rain', '<=', 2.6679269515127886), ('city', '!=', 'Bucharest')]
[('rain', '>=', 0.8414598953911934), ('city', '!=', 'Bucharest')]
[('rain', '>=', 1.384365894508357), ('city', '!=', 'Rome')]
[('rain', '<', 4.165832727548507), ('city', '!=', 'Budapest')]
[('rain', '>', 2.0648875986595847), ('city', '=', 'Budapest')]
[('rain', '>', 0.20755352031016971), ('city', '!=', 'Amsterdam')]
[('rain', '>=', 3.9524358960525823), ('city', '=', 'Berlin')]
[('rain', '>', 2.0301664912486017), ('city', '!=', 'Rome')]
[('rain', '>', 0.32489877015843827), ('city', '!=', 'Madrid')]
[('rain', '>', 1.319879735238683), ('city', '!=', 'Budapest')]
[('rain', '<', 2.4663280977983764), ('city', '=', 'Budapest')]
[('rain', '<', 1.5325777293307468), ('city', '=', 'Bucharest')]
[('rain', '<=', 2.1262641798950472), ('city', '!=', 'Bucharest')]
[('rain', '>=', 2.3073897105938417), ('city', '=', 'Bucharest')]
[('rain', '=', 0.10698232157781096), ('city', '=', 'Amsterdam')]
[('rain', '>=', 2.663547878753969), ('city', '!=', 'Bucharest')]
[('rain', '>', 0.46679942167865973), ('city', '!=', 'Budapest')]
[('rain', '=', 1.907932827240656), ('city', '=', 'London')]
[('rain', '<', 2.6843581101183203), ('city', '!=', 'Rome')]
[('rain', '<=', 3.376532588494643), ('city', '=', 'Berlin')]
[('rain', '<=', 2.8263339296323844), ('city', '=', 'Amsterdam')]
[('rain', '>=', 4.189352727281247), ('city', '!=', 'Bucharest')]
[('rain', '>=', 0.34829502992741124), ('city', '=', 'Bucharest')]
[('rain', '>=', 3.862388474329952), ('city', '!=', 'Amsterdam')]
[('rain', '=', 0.3469616560267086), ('city', '!=', 'Budapest')]
[('rain', '=', 3.7744911754964283), ('city', '!=', 'Amsterdam')]
[('rain', '<', 0.4877362011003933), ('city', '!=', 'Bucharest')]
[('rain', '=', 2.151411431754187), ('city', '=', 'Rome')]
[('rain', '>', 2.3904311152904514), ('city', '!=', 'Budapest')]
[('rain', '>=', 3.4139936592383813), ('city', '=', 'Amsterdam')]
[('rain', '=', 3.3574894601603447), ('city', '=', 'Amsterdam')]
[('rain', '=', 4.546626765320308), ('city', '=', 'Madrid')]
[('rain', '>', 0.054739594540946235), ('city', '!=', 'Berlin')]
[('rain', '>=', 4.191741288156152), ('city', '=', 'Budapest')]
[('rain', '<', 3.0351056219901658), ('city', '!=', 'Madrid')]
[('rain', '<', 1.1546048921032992), ('city', '!=', 'Berlin')]
[('rain', '=', 4.098112015368661), ('city', '=', 'Bucharest')]
[('rain', '<', 1.9729258062669826), ('city', '!=', 'Rome')]
[('rain', '<=', 2.530648479390654), ('city', '=', 'London')]
[('rain', '<', 2.3290006059803114), ('city', '=', 'Berlin')]
[('rain', '=', 2.1477715460535456), ('city', '!=', 'Bucharest')]
[('rain', '=', 4.294256375676652), ('city', '=', 'Amsterdam')]
[('rain', '<', 4.523509245098013), ('city', '=', 'Budapest')]
[('rain', '>=', 1.8359540597616497), ('city', '=', 'Madrid')]
[('rain', '=', 2.780173609216832), ('city', '!=', 'Berlin')]
[('rain', '>', 1.328254113638313), ('city', '!=', 'Berlin')]
[('rain', '<', 2.2533532646135805), ('city', '!=', 'Budapest')]
[('rain', '=', 2.0986972261205956), ('city', '=', 'Berlin')]
[('rain', '=', 2.8076790795973636), ('city', '=', 'Budapest')]
[('rain', '<', 0.01865868331954068), ('city', '=', 'Budapest')]
[('rain', '>', 2.08519930068072), ('city', '!=', 'Budapest')]
[('rain', '<=', 2.245665518714519), ('city', '=', 'Bucharest')]
[('rain', '<', 2.339042369105945), ('city', '=', 'Rome')]
[('rain', '<=', 0.3636026818895094), ('city', '!=', 'Budapest')]
[('rain', '<', 2.341505679466695), ('city', '!=', 'Madrid')]
[('rain', '<', 1.070943380953181), ('city', '!=', 'Budapest')]
[('rain', '<=', 4.862471674597684), ('city', '!=', 'Budapest')]
[('rain', '>=', 1.6492423934299554), ('city', '!=', 'Bucharest')]
[('rain', '<', 2.2684793888779375), ('city', '=', 'Madrid')]
[('rain', '>=', 0.7888844228343278), ('city', '=', 'Amsterdam')]
[('rain', '>', 2.466399674506907), ('city', '!=', 'Bucharest')]
[('rain', '=', 4.818209355077126), ('city', '=', 'Madrid')]
[('rain', '<=', 1.511080673958548), ('city', '!=', 'Budapest')]
[('rain', '<=', 4.937624274910238), ('city', '!=', 'Bucharest')]
[('rain', '<=', 4.219230442347826), ('city', '=', 'Rome')]
[('rain', '<', 2.5860963008613203), ('city', '=', 'Bucharest')]
[('rain', '>', 0.7161724723967627), ('city', '=', 'Bucharest')]
[('rain', '=', 2.4232882176250614), ('city', '!=', 'Madrid')]
[('rain', '<=', 4.008411952516242), ('city', '=', 'Budapest')]
[('rain', '<', 4.481702373843555), ('city', '=', 'Madrid')]
[('rain', '<', 0.7939370387098255), ('city', '=', 'Rome')]
